id,changed_at,note,old_status,new_status,ticket_id
4328,2026-01-10 10:38:20,Ticket closed after resolution.,RESOLVED,CLOSED,1886
4329,2025-08-31 00:58:13,Representative started working on the issue.,OPEN,IN_PROGRESS,1888
4330,2025-09-01 16:03:13,Problem fixed.,IN_PROGRESS,RESOLVED,1888
4331,2026-05-24 23:12:27,Ticket is being investigated.,OPEN,IN_PROGRESS,1889
4332,2026-05-25 16:31:27,Waiting for customer response.,IN_PROGRESS,ON_HOLD,1889
4333,2025-09-25 12:25:23,Representative started working on the issue.,OPEN,IN_PROGRESS,1890
4334,2026-02-08 18:34:03,Initial checks started.,OPEN,IN_PROGRESS,1891
4335,2026-02-10 12:35:03,Problem fixed.,IN_PROGRESS,RESOLVED,1891
4336,2026-02-10 21:53:03,Case completed and closed.,RESOLVED,CLOSED,1891
4337,2025-02-11 13:14:36,Representative started working on the issue.,OPEN,IN_PROGRESS,1892
4338,2025-02-12 04:44:36,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1892
4339,2025-02-13 00:40:36,Ticket closed after resolution.,RESOLVED,CLOSED,1892
4340,2026-06-25 22:25:15,Ticket is being investigated.,OPEN,IN_PROGRESS,1893
4341,2025-07-30 19:00:57,Representative started working on the issue.,OPEN,IN_PROGRESS,1894
4342,2025-07-31 07:52:57,Waiting for customer response.,IN_PROGRESS,ON_HOLD,1894
4343,2025-07-22 00:36:47,Initial checks started.,OPEN,IN_PROGRESS,1895
4344,2025-07-22 15:49:47,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1895
4345,2025-12-17 11:27:04,Initial checks started.,OPEN,IN_PROGRESS,1896
4346,2025-12-18 19:17:04,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1896
4347,2025-12-19 18:32:04,Customer case closed.,RESOLVED,CLOSED,1896
4348,2025-05-10 08:14:28,Ticket is being investigated.,OPEN,IN_PROGRESS,1897
4349,2025-05-11 23:50:28,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1897
4350,2025-12-20 18:22:01,Initial checks started.,OPEN,IN_PROGRESS,1898
4351,2026-05-28 10:23:18,Initial checks started.,OPEN,IN_PROGRESS,1899
4352,2026-05-30 10:26:18,Additional information is required.,IN_PROGRESS,ON_HOLD,1899
4353,2025-07-28 08:40:40,Representative started working on the issue.,OPEN,IN_PROGRESS,1900
4354,2025-07-28 23:27:40,Problem fixed.,IN_PROGRESS,RESOLVED,1900
4355,2025-07-29 12:17:40,Customer case closed.,RESOLVED,CLOSED,1900
4356,2026-03-11 08:54:45,Representative started working on the issue.,OPEN,IN_PROGRESS,1901
4357,2026-03-12 00:11:45,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1901
4358,2026-03-13 18:08:45,Customer case closed.,RESOLVED,CLOSED,1901
4359,2025-06-29 03:14:44,Initial checks started.,OPEN,IN_PROGRESS,1902
4360,2025-12-23 23:00:59,Ticket is being investigated.,OPEN,IN_PROGRESS,1903
4361,2025-12-24 20:06:59,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1903
4362,2025-12-26 18:11:59,Case completed and closed.,RESOLVED,CLOSED,1903
4363,2026-01-25 10:49:37,Initial checks started.,OPEN,IN_PROGRESS,1904
4364,2026-01-27 07:08:37,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1904
4365,2026-01-28 03:12:37,Ticket closed after resolution.,RESOLVED,CLOSED,1904
4366,2025-10-17 18:07:28,Ticket is being investigated.,OPEN,IN_PROGRESS,1905
4367,2025-10-18 10:59:28,Problem fixed.,IN_PROGRESS,RESOLVED,1905
4368,2025-10-18 13:21:28,Customer case closed.,RESOLVED,CLOSED,1905
4369,2026-01-22 13:12:18,Ticket is being investigated.,OPEN,IN_PROGRESS,1907
4370,2026-01-22 16:05:18,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1907
4371,2025-02-28 13:28:26,Ticket is being investigated.,OPEN,IN_PROGRESS,1908
4372,2025-03-01 19:55:26,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1908
4373,2025-03-01 23:13:26,Ticket closed after resolution.,RESOLVED,CLOSED,1908
4374,2026-01-27 07:13:52,Initial checks started.,OPEN,IN_PROGRESS,1909
4375,2026-01-28 11:14:52,Problem fixed.,IN_PROGRESS,RESOLVED,1909
4376,2025-03-29 05:00:46,Initial checks started.,OPEN,IN_PROGRESS,1910
4377,2025-03-29 15:31:46,Problem fixed.,IN_PROGRESS,RESOLVED,1910
4378,2025-03-31 01:06:46,Ticket closed after resolution.,RESOLVED,CLOSED,1910
4379,2025-08-09 01:43:24,Initial checks started.,OPEN,IN_PROGRESS,1911
4380,2025-08-10 13:29:24,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1911
4381,2025-08-12 00:21:24,Customer case closed.,RESOLVED,CLOSED,1911
4382,2026-04-10 16:45:33,Ticket is being investigated.,OPEN,IN_PROGRESS,1912
4383,2026-04-11 18:15:33,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1912
4384,2025-05-03 20:00:17,Ticket is being investigated.,OPEN,IN_PROGRESS,1913
4385,2025-05-05 13:12:17,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1913
4386,2025-12-30 12:02:13,Representative started working on the issue.,OPEN,IN_PROGRESS,1914
4387,2025-12-31 22:50:13,Additional information is required.,IN_PROGRESS,ON_HOLD,1914
4388,2025-10-18 00:19:53,Ticket is being investigated.,OPEN,IN_PROGRESS,1915
4389,2025-10-18 17:43:53,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1915
4390,2025-10-20 06:45:53,Case completed and closed.,RESOLVED,CLOSED,1915
4391,2025-11-22 17:59:22,Representative started working on the issue.,OPEN,IN_PROGRESS,1916
4392,2025-06-11 22:58:50,Ticket is being investigated.,OPEN,IN_PROGRESS,1917
4393,2025-06-12 01:44:50,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1917
4394,2025-09-27 20:50:34,Initial checks started.,OPEN,IN_PROGRESS,1918
4395,2025-09-28 09:56:34,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1918
4396,2026-04-06 13:02:55,Ticket is being investigated.,OPEN,IN_PROGRESS,1919
4397,2026-04-06 23:18:55,Problem fixed.,IN_PROGRESS,RESOLVED,1919
4398,2026-04-07 08:41:55,Case completed and closed.,RESOLVED,CLOSED,1919
4399,2025-09-25 15:20:04,Ticket is being investigated.,OPEN,IN_PROGRESS,1920
4400,2025-09-27 05:14:04,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1920
4401,2025-09-28 22:43:04,Ticket closed after resolution.,RESOLVED,CLOSED,1920
4402,2025-08-31 19:43:28,Ticket is being investigated.,OPEN,IN_PROGRESS,1921
4403,2025-08-31 22:20:28,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1921
4404,2025-09-01 13:40:28,Ticket closed after resolution.,RESOLVED,CLOSED,1921
4405,2025-10-30 08:38:41,Ticket is being investigated.,OPEN,IN_PROGRESS,1923
4406,2025-10-31 06:47:41,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1923
4407,2025-11-02 00:12:41,Ticket closed after resolution.,RESOLVED,CLOSED,1923
4408,2025-08-14 01:17:28,Initial checks started.,OPEN,IN_PROGRESS,1924
4409,2025-08-15 15:04:28,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1924
4410,2026-01-30 13:35:02,Initial checks started.,OPEN,IN_PROGRESS,1925
4411,2026-01-30 23:06:02,Problem fixed.,IN_PROGRESS,RESOLVED,1925
4412,2026-01-31 18:55:02,Case completed and closed.,RESOLVED,CLOSED,1925
4413,2026-04-01 09:38:59,Initial checks started.,OPEN,IN_PROGRESS,1926
4414,2026-04-02 04:57:59,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1926
4415,2026-04-02 06:06:59,Ticket closed after resolution.,RESOLVED,CLOSED,1926
4416,2026-03-09 22:21:28,Representative started working on the issue.,OPEN,IN_PROGRESS,1927
4417,2026-03-10 03:40:28,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1927
4418,2026-03-10 18:44:28,Ticket closed after resolution.,RESOLVED,CLOSED,1927
4419,2025-10-24 09:30:31,Initial checks started.,OPEN,IN_PROGRESS,1928
4420,2025-10-25 12:30:31,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1928
4421,2026-03-19 12:04:40,Initial checks started.,OPEN,IN_PROGRESS,1929
4422,2026-01-14 14:52:43,Ticket is being investigated.,OPEN,IN_PROGRESS,1930
4423,2026-01-15 08:57:43,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1930
4424,2026-03-14 16:02:19,Initial checks started.,OPEN,IN_PROGRESS,1931
4425,2026-03-15 00:30:19,Problem fixed.,IN_PROGRESS,RESOLVED,1931
4426,2026-03-15 20:49:19,Case completed and closed.,RESOLVED,CLOSED,1931
4427,2025-01-18 16:24:34,Ticket is being investigated.,OPEN,IN_PROGRESS,1933
4428,2026-01-04 11:51:33,Representative started working on the issue.,OPEN,IN_PROGRESS,1934
4429,2026-01-06 04:31:33,Problem fixed.,IN_PROGRESS,RESOLVED,1934
4430,2026-01-07 14:59:33,Ticket closed after resolution.,RESOLVED,CLOSED,1934
4431,2025-01-16 09:37:14,Initial checks started.,OPEN,IN_PROGRESS,1936
4432,2025-01-16 12:59:14,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1936
4433,2025-01-29 18:48:23,Representative started working on the issue.,OPEN,IN_PROGRESS,1937
4434,2025-01-30 10:13:23,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1937
4435,2025-01-31 05:14:23,Ticket closed after resolution.,RESOLVED,CLOSED,1937
4436,2026-02-11 13:07:38,Representative started working on the issue.,OPEN,IN_PROGRESS,1938
4437,2026-02-12 22:23:38,Problem fixed.,IN_PROGRESS,RESOLVED,1938
4438,2026-02-14 04:23:38,Customer case closed.,RESOLVED,CLOSED,1938
4439,2025-01-21 17:21:01,Representative started working on the issue.,OPEN,IN_PROGRESS,1939
4440,2025-01-22 14:57:01,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1939
4441,2025-01-23 04:48:01,Ticket closed after resolution.,RESOLVED,CLOSED,1939
4442,2025-12-13 12:41:43,Ticket is being investigated.,OPEN,IN_PROGRESS,1940
4443,2025-12-13 15:58:43,Additional information is required.,IN_PROGRESS,ON_HOLD,1940
4444,2025-03-09 21:53:53,Initial checks started.,OPEN,IN_PROGRESS,1941
4445,2025-11-14 06:11:30,Ticket is being investigated.,OPEN,IN_PROGRESS,1942
4446,2025-11-15 06:26:30,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1942
4447,2025-11-16 03:05:30,Customer case closed.,RESOLVED,CLOSED,1942
4448,2025-10-28 20:34:39,Initial checks started.,OPEN,IN_PROGRESS,1943
4449,2025-10-30 02:49:39,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1943
4450,2025-10-30 17:25:39,Case completed and closed.,RESOLVED,CLOSED,1943
4451,2025-05-03 00:43:42,Representative started working on the issue.,OPEN,IN_PROGRESS,1944
4452,2025-05-04 19:58:42,Problem fixed.,IN_PROGRESS,RESOLVED,1944
4453,2025-10-30 02:46:20,Representative started working on the issue.,OPEN,IN_PROGRESS,1945
4454,2025-10-31 18:10:20,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1945
4455,2025-11-01 22:10:20,Case completed and closed.,RESOLVED,CLOSED,1945
4456,2026-01-08 07:05:16,Representative started working on the issue.,OPEN,IN_PROGRESS,1946
4457,2026-01-10 04:56:16,Problem fixed.,IN_PROGRESS,RESOLVED,1946
4458,2026-01-11 21:08:16,Case completed and closed.,RESOLVED,CLOSED,1946
4459,2025-11-10 06:51:51,Representative started working on the issue.,OPEN,IN_PROGRESS,1947
4460,2025-11-11 07:22:51,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1947
4461,2026-05-31 05:33:47,Initial checks started.,OPEN,IN_PROGRESS,1948
4462,2026-05-31 15:56:47,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1948
4463,2025-02-13 03:39:31,Ticket is being investigated.,OPEN,IN_PROGRESS,1949
4464,2025-02-14 23:28:31,Additional information is required.,IN_PROGRESS,ON_HOLD,1949
4465,2026-04-01 08:28:59,Ticket is being investigated.,OPEN,IN_PROGRESS,1950
4466,2026-04-01 23:28:59,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1950
4467,2026-04-03 08:36:59,Customer case closed.,RESOLVED,CLOSED,1950
4468,2025-08-25 05:50:46,Ticket is being investigated.,OPEN,IN_PROGRESS,1951
4469,2025-08-25 23:32:46,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1951
4470,2026-02-18 08:40:32,Representative started working on the issue.,OPEN,IN_PROGRESS,1953
4471,2026-02-18 17:10:32,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1953
4472,2026-02-20 10:50:32,Customer case closed.,RESOLVED,CLOSED,1953
4473,2025-01-24 15:26:19,Initial checks started.,OPEN,IN_PROGRESS,1954
4474,2025-01-25 04:46:19,Problem fixed.,IN_PROGRESS,RESOLVED,1954
4475,2025-01-26 18:50:19,Case completed and closed.,RESOLVED,CLOSED,1954
4476,2025-01-14 19:06:53,Representative started working on the issue.,OPEN,IN_PROGRESS,1955
4477,2025-01-15 04:56:53,Problem fixed.,IN_PROGRESS,RESOLVED,1955
4478,2025-01-16 22:47:53,Case completed and closed.,RESOLVED,CLOSED,1955
4479,2025-05-18 19:25:56,Representative started working on the issue.,OPEN,IN_PROGRESS,1956
4480,2025-05-19 12:44:56,Problem fixed.,IN_PROGRESS,RESOLVED,1956
4481,2025-05-20 07:32:56,Ticket closed after resolution.,RESOLVED,CLOSED,1956
4482,2025-12-01 08:51:12,Ticket is being investigated.,OPEN,IN_PROGRESS,1957
4483,2025-12-02 13:07:12,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1957
4484,2025-12-04 11:40:12,Ticket closed after resolution.,RESOLVED,CLOSED,1957
4485,2025-03-09 00:23:16,Representative started working on the issue.,OPEN,IN_PROGRESS,1958
4486,2025-03-10 10:53:16,Problem fixed.,IN_PROGRESS,RESOLVED,1958
4487,2025-03-18 19:13:24,Ticket is being investigated.,OPEN,IN_PROGRESS,1959
4488,2025-03-20 18:38:24,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1959
4489,2026-02-02 04:31:37,Initial checks started.,OPEN,IN_PROGRESS,1960
4490,2026-02-03 13:00:37,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1960
4491,2025-06-04 00:37:09,Ticket is being investigated.,OPEN,IN_PROGRESS,1961
4492,2025-06-04 18:23:09,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1961
4493,2026-06-10 23:09:05,Initial checks started.,OPEN,IN_PROGRESS,1962
4494,2025-03-22 17:43:12,Ticket is being investigated.,OPEN,IN_PROGRESS,1963
4495,2025-03-23 18:08:12,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1963
4496,2025-03-28 22:25:12,Representative started working on the issue.,OPEN,IN_PROGRESS,1965
4497,2025-03-29 22:13:12,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1965
4498,2025-03-30 21:22:12,Ticket closed after resolution.,RESOLVED,CLOSED,1965
4499,2025-01-20 17:51:18,Representative started working on the issue.,OPEN,IN_PROGRESS,1966
4500,2025-01-22 10:35:18,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1966
4501,2025-01-24 04:00:18,Case completed and closed.,RESOLVED,CLOSED,1966
4502,2025-03-14 05:10:32,Initial checks started.,OPEN,IN_PROGRESS,1967
4503,2025-03-14 22:55:32,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1967
4504,2025-03-16 03:51:32,Ticket closed after resolution.,RESOLVED,CLOSED,1967
4505,2025-11-22 09:36:08,Ticket is being investigated.,OPEN,IN_PROGRESS,1968
4506,2025-11-24 04:53:08,Problem fixed.,IN_PROGRESS,RESOLVED,1968
4507,2025-11-25 22:10:08,Ticket closed after resolution.,RESOLVED,CLOSED,1968
4508,2025-06-09 17:04:48,Representative started working on the issue.,OPEN,IN_PROGRESS,1969
4509,2025-06-11 15:29:48,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1969
4510,2025-06-12 20:22:48,Case completed and closed.,RESOLVED,CLOSED,1969
4511,2026-01-03 02:16:06,Ticket is being investigated.,OPEN,IN_PROGRESS,1970
4512,2026-01-04 03:22:06,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1970
4513,2026-01-04 20:59:06,Case completed and closed.,RESOLVED,CLOSED,1970
4514,2025-09-17 06:58:10,Initial checks started.,OPEN,IN_PROGRESS,1971
4515,2025-09-17 18:31:10,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1971
4516,2025-09-18 03:49:10,Ticket closed after resolution.,RESOLVED,CLOSED,1971
4517,2026-05-24 23:16:53,Representative started working on the issue.,OPEN,IN_PROGRESS,1972
4518,2026-05-25 23:26:53,Additional information is required.,IN_PROGRESS,ON_HOLD,1972
4519,2026-05-30 09:12:29,Representative started working on the issue.,OPEN,IN_PROGRESS,1973
4520,2026-06-29 15:55:40,Ticket is being investigated.,OPEN,IN_PROGRESS,1974
4521,2025-09-06 22:32:11,Ticket is being investigated.,OPEN,IN_PROGRESS,1975
4522,2026-02-28 04:37:10,Initial checks started.,OPEN,IN_PROGRESS,1977
4523,2025-08-19 17:36:30,Representative started working on the issue.,OPEN,IN_PROGRESS,1978
4524,2025-08-21 02:14:30,Problem fixed.,IN_PROGRESS,RESOLVED,1978
4525,2025-08-21 09:57:30,Ticket closed after resolution.,RESOLVED,CLOSED,1978
4526,2026-03-04 10:57:27,Representative started working on the issue.,OPEN,IN_PROGRESS,1979
4527,2026-03-05 08:46:27,Problem fixed.,IN_PROGRESS,RESOLVED,1979
4528,2026-03-05 15:10:27,Ticket closed after resolution.,RESOLVED,CLOSED,1979
4529,2025-10-05 20:16:42,Ticket is being investigated.,OPEN,IN_PROGRESS,1980
4530,2025-10-06 10:28:42,Waiting for field team update.,IN_PROGRESS,ON_HOLD,1980
4531,2025-10-20 14:29:16,Initial checks started.,OPEN,IN_PROGRESS,1981
4532,2025-10-22 00:09:16,Problem fixed.,IN_PROGRESS,RESOLVED,1981
4533,2025-10-23 14:48:16,Customer case closed.,RESOLVED,CLOSED,1981
4534,2026-01-23 01:19:57,Initial checks started.,OPEN,IN_PROGRESS,1982
4535,2026-01-24 08:55:57,Problem fixed.,IN_PROGRESS,RESOLVED,1982
4536,2026-01-25 15:01:57,Customer case closed.,RESOLVED,CLOSED,1982
4537,2025-11-04 19:28:34,Representative started working on the issue.,OPEN,IN_PROGRESS,1983
4538,2025-11-05 06:00:34,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1983
4539,2025-11-06 22:32:34,Case completed and closed.,RESOLVED,CLOSED,1983
4540,2025-07-22 10:46:47,Initial checks started.,OPEN,IN_PROGRESS,1984
4541,2025-07-22 12:16:47,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1984
4542,2026-04-23 06:58:39,Representative started working on the issue.,OPEN,IN_PROGRESS,1985
4543,2025-03-29 19:14:04,Representative started working on the issue.,OPEN,IN_PROGRESS,1986
4544,2025-03-30 14:55:04,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1986
4545,2026-03-19 23:04:39,Initial checks started.,OPEN,IN_PROGRESS,1987
4546,2026-03-21 09:25:39,Problem fixed.,IN_PROGRESS,RESOLVED,1987
4547,2026-03-23 09:28:39,Case completed and closed.,RESOLVED,CLOSED,1987
4548,2026-03-23 05:18:35,Representative started working on the issue.,OPEN,IN_PROGRESS,1988
4549,2025-02-28 05:39:08,Ticket is being investigated.,OPEN,IN_PROGRESS,1989
4550,2025-03-01 11:20:08,Problem fixed.,IN_PROGRESS,RESOLVED,1989
4551,2025-03-03 08:13:08,Case completed and closed.,RESOLVED,CLOSED,1989
4552,2025-06-04 14:39:00,Initial checks started.,OPEN,IN_PROGRESS,1991
4553,2025-06-05 13:22:00,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1991
4554,2025-06-06 04:27:00,Ticket closed after resolution.,RESOLVED,CLOSED,1991
4555,2025-11-02 16:06:11,Initial checks started.,OPEN,IN_PROGRESS,1992
4556,2025-11-03 21:15:11,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1992
4557,2025-11-05 18:18:11,Ticket closed after resolution.,RESOLVED,CLOSED,1992
4558,2025-07-29 09:27:05,Representative started working on the issue.,OPEN,IN_PROGRESS,1993
4559,2025-07-30 09:11:05,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1993
4560,2025-07-30 19:13:05,Ticket closed after resolution.,RESOLVED,CLOSED,1993
4561,2025-02-28 15:31:11,Ticket is being investigated.,OPEN,IN_PROGRESS,1994
4562,2025-02-28 23:06:11,Problem fixed.,IN_PROGRESS,RESOLVED,1994
4563,2025-03-02 18:44:11,Ticket closed after resolution.,RESOLVED,CLOSED,1994
4564,2026-06-11 15:14:34,Ticket is being investigated.,OPEN,IN_PROGRESS,1995
4565,2025-07-05 01:12:09,Ticket is being investigated.,OPEN,IN_PROGRESS,1996
4566,2025-07-05 18:35:09,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1996
4567,2025-07-06 17:12:09,Case completed and closed.,RESOLVED,CLOSED,1996
4568,2025-12-01 16:33:12,Ticket is being investigated.,OPEN,IN_PROGRESS,1997
4569,2025-12-03 06:19:12,Problem fixed.,IN_PROGRESS,RESOLVED,1997
4570,2025-12-04 00:02:12,Case completed and closed.,RESOLVED,CLOSED,1997
4571,2025-07-11 21:33:07,Ticket is being investigated.,OPEN,IN_PROGRESS,1998
4572,2025-07-12 02:09:07,Resolution provided to customer.,IN_PROGRESS,RESOLVED,1998
4573,2025-11-10 08:16:12,Representative started working on the issue.,OPEN,IN_PROGRESS,1999
4574,2025-11-12 04:22:12,Issue resolved successfully.,IN_PROGRESS,RESOLVED,1999
4575,2026-04-21 15:28:35,Initial checks started.,OPEN,IN_PROGRESS,2000
4576,2026-04-22 05:11:35,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2000
4577,2025-02-26 19:59:03,Representative started working on the issue.,OPEN,IN_PROGRESS,2001
4578,2025-02-27 11:00:03,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2001
4579,2025-02-04 07:31:35,Representative started working on the issue.,OPEN,IN_PROGRESS,2002
4580,2025-02-04 20:00:35,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2002
4581,2026-01-18 06:17:13,Ticket is being investigated.,OPEN,IN_PROGRESS,2003
4582,2026-01-20 03:59:13,Problem fixed.,IN_PROGRESS,RESOLVED,2003
4583,2025-05-13 00:00:04,Ticket is being investigated.,OPEN,IN_PROGRESS,2004
4584,2025-05-15 00:56:04,Waiting for field team update.,IN_PROGRESS,ON_HOLD,2004
4585,2025-11-22 22:50:21,Representative started working on the issue.,OPEN,IN_PROGRESS,2005
4586,2025-11-23 11:13:21,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2005
4587,2025-11-24 16:48:21,Case completed and closed.,RESOLVED,CLOSED,2005
4588,2026-03-03 18:08:01,Representative started working on the issue.,OPEN,IN_PROGRESS,2006
4589,2026-03-05 00:37:01,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2006
4590,2026-03-05 06:46:01,Customer case closed.,RESOLVED,CLOSED,2006
4591,2025-04-30 18:13:55,Representative started working on the issue.,OPEN,IN_PROGRESS,2007
4592,2025-05-02 14:59:55,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2007
4593,2025-05-03 08:06:55,Case completed and closed.,RESOLVED,CLOSED,2007
4594,2025-02-28 08:03:25,Ticket is being investigated.,OPEN,IN_PROGRESS,2008
4595,2025-02-28 13:47:25,Problem fixed.,IN_PROGRESS,RESOLVED,2008
4596,2025-03-01 15:06:25,Case completed and closed.,RESOLVED,CLOSED,2008
4597,2025-10-14 15:36:35,Initial checks started.,OPEN,IN_PROGRESS,2009
4598,2025-10-16 11:59:35,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2009
4599,2025-10-18 08:42:35,Case completed and closed.,RESOLVED,CLOSED,2009
4600,2026-04-17 08:08:34,Representative started working on the issue.,OPEN,IN_PROGRESS,2010
4601,2026-04-17 09:52:34,Problem fixed.,IN_PROGRESS,RESOLVED,2010
4602,2026-04-18 18:47:34,Ticket closed after resolution.,RESOLVED,CLOSED,2010
4603,2026-05-21 20:48:22,Representative started working on the issue.,OPEN,IN_PROGRESS,2011
4604,2025-12-19 11:16:00,Ticket is being investigated.,OPEN,IN_PROGRESS,2012
4605,2025-12-21 01:15:00,Waiting for customer response.,IN_PROGRESS,ON_HOLD,2012
4606,2026-01-22 16:47:40,Representative started working on the issue.,OPEN,IN_PROGRESS,2013
4607,2026-01-23 04:30:40,Problem fixed.,IN_PROGRESS,RESOLVED,2013
4608,2026-01-25 03:13:40,Customer case closed.,RESOLVED,CLOSED,2013
4609,2026-06-11 02:53:22,Initial checks started.,OPEN,IN_PROGRESS,2014
4610,2026-06-13 00:34:22,Problem fixed.,IN_PROGRESS,RESOLVED,2014
4611,2025-11-25 19:32:52,Ticket is being investigated.,OPEN,IN_PROGRESS,2015
4612,2025-11-26 21:14:52,Problem fixed.,IN_PROGRESS,RESOLVED,2015
4613,2026-05-20 15:07:45,Representative started working on the issue.,OPEN,IN_PROGRESS,2016
4614,2026-05-20 18:57:45,Problem fixed.,IN_PROGRESS,RESOLVED,2016
4615,2026-05-21 01:54:45,Ticket closed after resolution.,RESOLVED,CLOSED,2016
4616,2026-04-24 01:44:31,Representative started working on the issue.,OPEN,IN_PROGRESS,2017
4617,2026-04-25 03:18:31,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2017
4618,2026-04-25 05:11:31,Customer case closed.,RESOLVED,CLOSED,2017
4619,2025-03-12 03:09:45,Initial checks started.,OPEN,IN_PROGRESS,2018
4620,2025-03-12 09:26:45,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2018
4621,2025-06-15 07:37:23,Ticket is being investigated.,OPEN,IN_PROGRESS,2019
4622,2025-06-16 21:16:23,Problem fixed.,IN_PROGRESS,RESOLVED,2019
4623,2025-06-18 01:29:23,Ticket closed after resolution.,RESOLVED,CLOSED,2019
4624,2025-09-06 18:38:28,Representative started working on the issue.,OPEN,IN_PROGRESS,2020
4625,2025-09-08 16:33:28,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2020
4626,2025-09-09 09:59:28,Customer case closed.,RESOLVED,CLOSED,2020
4627,2026-03-09 03:28:01,Ticket is being investigated.,OPEN,IN_PROGRESS,2021
4628,2026-03-10 13:10:01,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2021
4629,2026-03-12 08:39:01,Customer case closed.,RESOLVED,CLOSED,2021
4630,2026-06-24 21:23:40,Ticket is being investigated.,OPEN,IN_PROGRESS,2022
4631,2026-06-25 21:02:40,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2022
4632,2025-05-09 02:50:10,Representative started working on the issue.,OPEN,IN_PROGRESS,2023
4633,2026-04-19 23:24:27,Representative started working on the issue.,OPEN,IN_PROGRESS,2024
4634,2026-04-20 06:54:27,Problem fixed.,IN_PROGRESS,RESOLVED,2024
4635,2026-04-21 00:37:27,Case completed and closed.,RESOLVED,CLOSED,2024
4636,2025-03-05 18:05:07,Ticket is being investigated.,OPEN,IN_PROGRESS,2025
4637,2025-03-07 10:58:07,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2025
4638,2025-03-08 16:53:07,Case completed and closed.,RESOLVED,CLOSED,2025
4639,2025-08-19 01:13:20,Ticket is being investigated.,OPEN,IN_PROGRESS,2027
4640,2025-08-20 22:34:20,Problem fixed.,IN_PROGRESS,RESOLVED,2027
4641,2025-08-21 11:18:20,Case completed and closed.,RESOLVED,CLOSED,2027
4642,2026-06-28 05:19:48,Representative started working on the issue.,OPEN,IN_PROGRESS,2028
